timestamp,times,bank,pitch,altitude,speed_kts,course,acc_horiz,acc_vert,longitude,latitude,height
2023-09-02 20:55:08.000109672+00:00,2023-09-02T20:55:08.000109672Z,,,1261.08,62.9,110.04,26,16,-75.978227,38.90772,384.4
2023-09-02 20:55:09.000118970+00:00,2023-09-02T20:55:09.000118970Z,,,1262.54,63.91,104.06,26,16,-75.977814,38.907727,384.8
2023-09-02 20:55:10.000129699+00:00,2023-09-02T20:55:10.000129699Z,,,1234.53,69.61,90.0,26,12,-75.977337,38.907891,376.3
2023-09-02 20:55:11.000138282+00:00,2023-09-02T20:55:11.000138282Z,,,1223.99,69.61,85.08,26,12,-75.976912,38.908011,373.1
2023-09-02 20:55:12.000148773+00:00,2023-09-02T20:55:12.000148773Z,,,1208.33,69.96,77.34,26,12,-75.976539,38.908181,368.3
2023-09-02 20:55:13.000158786+00:00,2023-09-02T20:55:13.000158786Z,,,1200.5,69.49,67.5,26,12,-75.976203,38.908415,365.9
2023-09-02 20:55:14.000168800+00:00,2023-09-02T20:55:14.000168800Z,,,1166.82,69.49,59.06,27,12,-75.975993,38.908666,355.6
2023-09-02 20:55:15.000179767+00:00,2023-09-02T20:55:15.000179767Z,,,1152.97,66.81,41.13,28,12,-75.975891,38.909063,351.4
2023-09-02 20:55:16.000190258+00:00,2023-09-02T20:55:16.000190258Z,,,1148.0,66.34,34.45,28,12,-75.975726,38.90941,349.9
2023-09-02 20:55:17.000200510+00:00,2023-09-02T20:55:17.000200510Z,,,1137.78,62.9,28.13,29,12,-75.975654,38.909692,346.8
2023-09-02 20:55:18.000210762+00:00,2023-09-02T20:55:18.000210762Z,,,1123.35,72.21,4.57,31,12,-75.975969,38.910166,342.4
2023-09-02 20:55:19.000222206+00:00,2023-09-02T20:55:19.000222206Z,,,1109.04,72.21,350.16,31,12,-75.976293,38.910628,338.0
2023-09-02 20:55:20.000233173+00:00,2023-09-02T20:55:20.000233173Z,,,1100.29,79.87,346.99,29,12,-75.976499,38.911044,335.4
2023-09-02 20:55:21.000243663+00:00,2023-09-02T20:55:21.000243663Z,,,1082.93,78.14,339.96,29,12,-75.976817,38.911304,330.1
2023-09-02 20:55:22.000254631+00:00,2023-09-02T20:55:22.000254631Z,,,1086.14,78.14,318.87,26,12,-75.977538,38.911351,331.1
2023-09-02 20:55:23.000266551+00:00,2023-09-02T20:55:23.000266551Z,,,1083.15,75.25,313.95,25,12,-75.977862,38.91153,330.1
2023-09-02 20:55:24.000277042+00:00,2023-09-02T20:55:24.000277042Z,,,1077.1,70.64,304.1,26,12,-75.978269,38.9116,328.3
2023-09-02 20:55:25.000288724+00:00,2023-09-02T20:55:25.000288724Z,,,1061.53,70.33,293.55,26,12,-75.978753,38.91162,323.6
2023-09-02 20:55:26.000298976+00:00,2023-09-02T20:55:26.000298976Z,,,1055.47,70.33,282.3,25,12,-75.979216,38.911604,321.7
2023-09-02 20:55:27.000310420+00:00,2023-09-02T20:55:27.000310420Z,,,1050.38,68.73,279.14,25,12,-75.979632,38.911619,320.2
2023-09-02 20:55:28.000321865+00:00,2023-09-02T20:55:28.000321865Z,,,1030.6,68.58,267.19,24,12,-75.980035,38.911494,314.1
2023-09-02 20:55:29.000333786+00:00,2023-09-02T20:55:29.000333786Z,,,1019.55,63.47,265.43,23,8,-75.980367,38.911457,310.8
2023-09-02 20:55:30.000344753+00:00,2023-09-02T20:55:30.000344753Z,,,1008.3,64.96,266.48,23,8,-75.980735,38.911434,307.3
2023-09-02 20:55:31.000356197+00:00,2023-09-02T20:55:31.000356197Z,,,984.68,63.47,258.4,22,8,-75.98104,38.911382,300.1
2023-09-02 20:55:32.000367641+00:00,2023-09-02T20:55:32.000367641Z,,,976.19,56.97,261.91,22,8,-75.981377,38.911334,297.5
2023-09-02 20:55:33.000380039+00:00,2023-09-02T20:55:33.000380039Z,,,973.47,58.1,261.56,23,6,-75.981714,38.911285,296.7
2023-09-02 20:55:34.000391244+00:00,2023-09-02T20:55:34.000391244Z,,,965.84,58.1,259.1,22,6,-75.982054,38.911237,294.4
2023-09-02 20:55:35.000402927+00:00,2023-09-02T20:55:35.000402927Z,,,962.21,56.94,259.1,22,6,-75.982394,38.911197,293.3
2023-09-02 20:55:36.000414371+00:00,2023-09-02T20:55:36.000414371Z,,,949.15,56.7,257.7,22,6,-75.982705,38.911126,289.3
2023-09-02 20:55:37.000425815+00:00,2023-09-02T20:55:37.000425815Z,,,944.64,55.73,258.05,21,6,-75.983024,38.911069,287.9
2023-09-02 20:55:38.000437974+00:00,2023-09-02T20:55:38.000437974Z,,,940.63,55.9,260.86,22,6,-75.983345,38.911012,286.7
2023-09-02 20:55:39.000448703+00:00,2023-09-02T20:55:39.000448703Z,,,944.49,55.9,258.05,22,6,-75.983676,38.910952,287.9
2023-09-02 20:55:40.000461101+00:00,2023-09-02T20:55:40.000461101Z,,,934.95,55.9,259.8,22,6,-75.983994,38.910902,285.0
2023-09-02 20:55:41.000472545+00:00,2023-09-02T20:55:41.000472545Z,,,931.75,55.24,266.48,22,6,-75.984324,38.910877,284.0
2023-09-02 20:55:42.000483989+00:00,2023-09-02T20:55:42.000483989Z,,,926.39,55.24,263.67,22,6,-75.984649,38.910846,282.4
2023-09-02 20:55:43.000496387+00:00,2023-09-02T20:55:43.000496387Z,,,917.05,55.24,267.54,22,6,-75.985004,38.910832,279.5
2023-09-02 20:55:44.000507831+00:00,2023-09-02T20:55:44.000507831Z,,,911.98,59.56,267.19,22,6,-75.985344,38.910821,278.0
2023-09-02 20:55:45.000519752+00:00,2023-09-02T20:55:45.000519752Z,,,912.57,61.52,270.0,22,6,-75.985707,38.910813,278.2
2023-09-02 20:55:46.000531911+00:00,2023-09-02T20:55:46.000531911Z,,,912.11,61.52,269.3,22,6,-75.986059,38.91081,278.0
2023-09-02 20:55:47.000543355+00:00,2023-09-02T20:55:47.000543355Z,,,924.08,61.19,273.16,22,6,-75.986427,38.910837,281.7
2023-09-02 20:55:48.000555276+00:00,2023-09-02T20:55:48.000555276Z,,,921.69,61.19,273.16,22,6,-75.986786,38.910852,280.9
2023-09-02 20:55:49.000567674+00:00,2023-09-02T20:55:49.000567674Z,,,927.8,59.27,274.92,22,6,-75.987142,38.910869,282.8
2023-09-02 20:55:50.000579595+00:00,2023-09-02T20:55:50.000579595Z,,,928.42,63.47,275.27,22,6,-75.987515,38.910898,283.0
2023-09-02 20:55:51.000591039+00:00,2023-09-02T20:55:51.000591039Z,,,926.89,63.21,277.38,22,6,-75.987859,38.910932,282.5
2023-09-02 20:55:52.000602960+00:00,2023-09-02T20:55:52.000602960Z,,,923.84,63.47,279.84,22,6,-75.988235,38.910985,281.6
2023-09-02 20:55:53.000615119+00:00,2023-09-02T20:55:53.000615119Z,,,920.71,65.55,283.36,22,6,-75.988607,38.911052,280.6
2023-09-02 20:55:54.000627517+00:00,2023-09-02T20:55:54.000627517Z,,,922.16,66.93,283.01,22,4,-75.988987,38.911123,281.1
2023-09-02 20:55:55.000638961+00:00,2023-09-02T20:55:55.000638961Z,,,920.52,65.84,282.3,22,6,-75.989373,38.911188,280.6
2023-09-02 20:55:56.000650405+00:00,2023-09-02T20:55:56.000650405Z,,,920.41,65.84,281.6,23,6,-75.989738,38.911247,280.5
2023-09-02 20:55:57.000662565+00:00,2023-09-02T20:55:57.000662565Z,,,921.68,71.63,285.82,23,6,-75.990149,38.911376,280.9
2023-09-02 20:55:58.000673770+00:00,2023-09-02T20:55:58.000673770Z,,,914.19,82.11,299.53,22,6,-75.99057,38.911592,278.6
2023-09-02 20:55:59.000687122+00:00,2023-09-02T20:55:59.000687122Z,,,909.0,79.48,298.48,22,6,-75.990998,38.911766,277.1
2023-09-02 20:56:00.000698089+00:00,2023-09-02T20:56:00.000698089Z,,,903.31,79.89,297.07,22,6,-75.991426,38.911924,275.3
2023-09-02 20:56:01.000710725+00:00,2023-09-02T20:56:01.000710725Z,,,903.47,82.3,299.18,23,6,-75.99184,38.912132,275.4
2023-09-02 20:56:02.000722646+00:00,2023-09-02T20:56:02.000722646Z,,,901.9,83.16,300.94,23,6,-75.992261,38.912352,274.9
2023-09-02 20:56:03.000734329+00:00,2023-09-02T20:56:03.000734329Z,,,900.57,83.16,302.34,24,6,-75.992674,38.912572,274.5
2023-09-02 20:56:04.000746726+00:00,2023-09-02T20:56:04.000746726Z,,,898.74,83.16,306.21,24,6,-75.993032,38.912862,273.9
2023-09-02 20:56:05.000758886+00:00,2023-09-02T20:56:05.000758886Z,,,900.92,88.39,320.27,22,6,-75.993266,38.9133,274.6
2023-09-02 20:56:06.000771045+00:00,2023-09-02T20:56:06.000771045Z,,,909.87,88.39,326.25,22,6,-75.993573,38.913632,277.3
2023-09-02 20:56:07.000782489+00:00,2023-09-02T20:56:07.000782489Z,,,911.47,86.89,335.74,22,6,-75.993791,38.914014,277.8
2023-09-02 20:56:08.000793933+00:00,2023-09-02T20:56:08.000793933Z,,,910.16,86.89,338.55,22,6,-75.993998,38.914372,277.4
2023-09-02 20:56:09.000806331+00:00,2023-09-02T20:56:09.000806331Z,,,912.33,87.12,337.15,22,6,-75.994207,38.914754,278.1
2023-09-02 20:56:10.000818729+00:00,2023-09-02T20:56:10.000818729Z,,,913.13,87.12,339.61,23,6,-75.994352,38.91513,278.3
2023-09-02 20:56:11.000830888+00:00,2023-09-02T20:56:11.000830888Z,,,912.87,87.12,344.18,23,6,-75.994461,38.91556,278.2
2023-09-02 20:56:12.000842571+00:00,2023-09-02T20:56:12.000842571Z,,,911.31,88.62,347.34,23,6,-75.994527,38.915986,277.8
2023-09-02 20:56:13.000854492+00:00,2023-09-02T20:56:13.000854492Z,,,913.11,91.22,358.59,22,6,-75.994402,38.916421,278.3
2023-09-02 20:56:14.000867366+00:00,2023-09-02T20:56:14.000867366Z,,,911.5,96.88,5.27,22,4,-75.994349,38.916877,277.8
2023-09-02 20:56:15.000878334+00:00,2023-09-02T20:56:15.000878334Z,,,912.16,96.38,5.63,22,4,-75.994263,38.91732,278.0
2023-09-02 20:56:16.000890254+00:00,2023-09-02T20:56:16.000890254Z,,,907.31,96.38,10.9,22,4,-75.994129,38.917775,276.5
2023-09-02 20:56:17.000903129+00:00,2023-09-02T20:56:17.000903129Z,,,908.85,95.79,11.25,22,4,-75.994023,38.918206,277.0
2023-09-02 20:56:18.000915527+00:00,2023-09-02T20:56:18.000915527Z,,,907.25,95.79,10.55,22,4,-75.993928,38.918632,276.5
2023-09-02 20:56:19.000926494+00:00,2023-09-02T20:56:19.000926494Z,,,899.53,95.56,11.95,22,4,-75.993828,38.919065,274.2
2023-09-02 20:56:20.000938415+00:00,2023-09-02T20:56:20.000938415Z,,,889.97,94.68,12.3,21,4,-75.993704,38.919499,271.3
2023-09-02 20:56:21.000950574+00:00,2023-09-02T20:56:21.000950574Z,,,885.92,94.9,13.01,21,4,-75.993577,38.919923,270.0
2023-09-02 20:56:22.000963211+00:00,2023-09-02T20:56:22.000963211Z,,,884.38,95.19,12.3,21,4,-75.993455,38.920357,269.6
2023-09-02 20:56:23.000975608+00:00,2023-09-02T20:56:23.000975608Z,,,885.58,94.9,13.36,21,4,-75.993323,38.92079,269.9
2023-09-02 20:56:24.000987529+00:00,2023-09-02T20:56:24.000987529Z,,,883.09,94.82,13.01,21,3,-75.993198,38.921213,269.2
2023-09-02 20:56:25.000999450+00:00,2023-09-02T20:56:25.000999450Z,,,881.37,94.06,13.01,21,3,-75.993071,38.921638,268.6
2023-09-02 20:56:26.001011371+00:00,2023-09-02T20:56:26.001011371Z,,,873.92,94.06,12.66,21,3,-75.992963,38.922059,266.4
2023-09-02 20:56:27.001022815+00:00,2023-09-02T20:56:27.001022815Z,,,873.61,94.06,13.71,21,3,-75.992831,38.922484,266.3
2023-09-02 20:56:28.001035213+00:00,2023-09-02T20:56:28.001035213Z,,,878.59,94.84,13.71,21,3,-75.992688,38.922909,267.8
2023-09-02 20:56:29.001047611+00:00,2023-09-02T20:56:29.001047611Z,,,878.06,94.43,12.66,21,3,-75.992566,38.923337,267.6
2023-09-02 20:56:30.001059055+00:00,2023-09-02T20:56:30.001059055Z,,,881.99,95.0,13.36,21,3,-75.992433,38.923766,268.8
2023-09-02 20:56:31.001071929+00:00,2023-09-02T20:56:31.001071929Z,,,885.01,94.43,13.01,21,3,-75.992304,38.924187,269.7
2023-09-02 20:56:32.001083374+00:00,2023-09-02T20:56:32.001083374Z,,,889.83,94.74,12.66,21,3,-75.99218,38.924617,271.2
2023-09-02 20:56:33.001095294+00:00,2023-09-02T20:56:33.001095294Z,,,893.71,93.5,11.6,21,3,-75.992071,38.925047,272.4
2023-09-02 20:56:34.001107454+00:00,2023-09-02T20:56:34.001107454Z,,,894.99,93.5,9.49,21,4,-75.991974,38.925467,272.8
2023-09-02 20:56:35.001119375+00:00,2023-09-02T20:56:35.001119375Z,,,897.17,93.5,8.09,21,3,-75.991896,38.925892,273.5
2023-09-02 20:56:36.001131534+00:00,2023-09-02T20:56:36.001131534Z,,,899.9,93.81,6.68,21,3,-75.991817,38.926319,274.3
2023-09-02 20:56:37.001143932+00:00,2023-09-02T20:56:37.001143932Z,,,901.45,94.86,8.09,21,3,-75.991739,38.926757,274.8
2023-09-02 20:56:38.001155853+00:00,2023-09-02T20:56:38.001155853Z,,,906.73,94.86,2.11,21,4,-75.991722,38.927177,276.4
2023-09-02 20:56:39.001167774+00:00,2023-09-02T20:56:39.001167774Z,,,906.46,92.33,0.7,22,4,-75.991699,38.927603,276.3
2023-09-02 20:56:40.001179456+00:00,2023-09-02T20:56:40.001179456Z,,,907.85,92.33,0.7,23,4,-75.991698,38.928038,276.7
2023-09-02 20:56:41.001192569+00:00,2023-09-02T20:56:41.001192569Z,,,916.24,94.14,355.43,22,4,-75.991733,38.928465,279.3
2023-09-02 20:56:42.001204013+00:00,2023-09-02T20:56:42.001204013Z,,,916.47,94.14,356.84,22,4,-75.991753,38.928897,279.3
2023-09-02 20:56:43.001215457+00:00,2023-09-02T20:56:43.001215457Z,,,919.87,94.14,352.27,23,4,-75.991865,38.92934,280.4
2023-09-02 20:56:44.001228570+00:00,2023-09-02T20:56:44.001228570Z,,,915.42,95.38,350.51,22,4,-75.991969,38.929779,279.0
2023-09-02 20:56:45.001240015+00:00,2023-09-02T20:56:45.001240015Z,,,917.14,94.35,341.72,23,4,-75.992157,38.930187,279.5
2023-09-02 20:56:46.001253128+00:00,2023-09-02T20:56:46.001253128Z,,,913.6,94.53,336.8,22,4,-75.992361,38.930588,278.5
2023-09-02 20:56:47.001264095+00:00,2023-09-02T20:56:47.001264095Z,,,906.44,94.35,331.52,22,4,-75.992607,38.930972,276.3
2023-09-02 20:56:48.001276969+00:00,2023-09-02T20:56:48.001276969Z,,,900.5,94.53,326.25,22,4,-75.9929,38.931347,274.5
2023-09-02 20:56:49.001289129+00:00,2023-09-02T20:56:49.001289129Z,,,890.52,95.27,322.73,22,4,-75.993217,38.93171,271.4
2023-09-02 20:56:50.001301050+00:00,2023-09-02T20:56:50.001301050Z,,,881.29,95.27,319.22,22,4,-75.993571,38.932048,268.6
2023-09-02 20:56:51.001312017+00:00,2023-09-02T20:56:51.001312017Z,,,869.85,95.27,316.76,21,4,-75.993945,38.932378,265.1
2023-09-02 20:56:52.001324653+00:00,2023-09-02T20:56:52.001324653Z,,,866.13,95.83,313.59,22,4,-75.99435,38.932696,264.0
2023-09-02 20:56:53.001336336+00:00,2023-09-02T20:56:53.001336336Z,,,862.59,97.11,309.02,22,4,-75.994791,38.932994,262.9
2023-09-02 20:56:54.001348495+00:00,2023-09-02T20:56:54.001348495Z,,,855.41,97.11,307.62,21,4,-75.995242,38.933277,260.7
2023-09-02 20:56:55.001361370+00:00,2023-09-02T20:56:55.001361370Z,,,847.9,97.11,306.21,21,4,-75.995703,38.933546,258.4
2023-09-02 20:56:56.001373291+00:00,2023-09-02T20:56:56.001373291Z,,,844.76,97.39,303.05,21,4,-75.996192,38.9338,257.5
2023-09-02 20:56:57.001385211+00:00,2023-09-02T20:56:57.001385211Z,,,839.05,97.02,299.53,21,3,-75.996683,38.934028,255.7
2023-09-02 20:56:58.001396656+00:00,2023-09-02T20:56:58.001396656Z,,,839.66,97.02,296.02,21,3,-75.99719,38.934237,255.9
2023-09-02 20:56:59.001409530+00:00,2023-09-02T20:56:59.001409530Z,,,839.32,96.45,292.15,21,3,-75.997715,38.934413,255.8
2023-09-02 20:57:00.001420736+00:00,2023-09-02T20:57:00.001420736Z,,,838.7,96.18,290.04,21,3,-75.998245,38.934578,255.6
2023-09-02 20:57:00.999878644+00:00,2023-09-02T20:57:00.999878644Z,,,836.41,96.18,288.63,21,3,-75.998778,38.934726,254.9
2023-09-02 20:57:01.999877929+00:00,2023-09-02T20:57:01.999877929Z,,,832.52,95.56,285.12,21,3,-75.999316,38.934843,253.8
2023-09-02 20:57:02.999881744+00:00,2023-09-02T20:57:02.999881744Z,,,832.9,95.56,285.12,22,3,-75.999872,38.934957,253.9
2023-09-02 20:57:03.999886512+00:00,2023-09-02T20:57:03.999886512Z,,,838.1,95.56,283.01,22,4,-76.000439,38.935047,255.5
2023-09-02 20:57:04.999889850+00:00,2023-09-02T20:57:04.999889850Z,,,843.61,95.29,266.13,22,4,-76.000998,38.934992,257.1
2023-09-02 20:57:05.999890327+00:00,2023-09-02T20:57:05.999890327Z,,,847.99,92.24,265.08,22,4,-76.001548,38.934986,258.5
2023-09-02 20:57:06.999899864+00:00,2023-09-02T20:57:06.999899864Z,,,853.06,92.24,260.51,22,4,-76.002089,38.934935,260.0
2023-09-02 20:57:07.999904394+00:00,2023-09-02T20:57:07.999904394Z,,,855.49,91.26,255.59,21,4,-76.002613,38.934845,260.8
2023-09-02 20:57:08.999911308+00:00,2023-09-02T20:57:08.999911308Z,,,861.56,90.0,257.34,22,4,-76.003135,38.934766,262.6
2023-09-02 20:57:09.999916076+00:00,2023-09-02T20:57:09.999916076Z,,,857.73,86.91,251.37,23,4,-76.003599,38.934604,261.4
2023-09-02 20:57:10.999931335+00:00,2023-09-02T20:57:10.999931335Z,,,857.11,88.35,251.02,22,4,-76.004103,38.934475,261.2
2023-09-02 20:57:11.999945640+00:00,2023-09-02T20:57:11.999945640Z,,,860.04,88.35,241.52,23,4,-76.004591,38.934249,262.1
2023-09-02 20:57:12.999960899+00:00,2023-09-02T20:57:12.999960899Z,,,855.36,90.06,241.17,22,4,-76.005064,38.934057,260.7
2023-09-02 20:57:13.999974727+00:00,2023-09-02T20:57:13.999974727Z,,,850.89,90.86,238.71,22,4,-76.00553,38.933849,259.4
2023-09-02 20:57:14.999989509+00:00,2023-09-02T20:57:14.999989509Z,,,851.98,90.86,237.3,23,4,-76.005984,38.93363,259.7
2023-09-02 20:57:16.000004053+00:00,2023-09-02T20:57:16.000004053Z,,,849.64,90.86,232.38,22,4,-76.006408,38.933375,259.0
2023-09-02 20:57:17.000017166+00:00,2023-09-02T20:57:17.000017166Z,,,847.5,90.33,234.49,22,4,-76.006837,38.933133,258.3
2023-09-02 20:57:18.000032424+00:00,2023-09-02T20:57:18.000032424Z,,,840.52,91.75,226.05,22,4,-76.007223,38.932833,256.2
2023-09-02 20:57:19.000045776+00:00,2023-09-02T20:57:19.000045776Z,,,839.65,91.75,227.81,22,4,-76.007626,38.932553,255.9
2023-09-02 20:57:20.000059604+00:00,2023-09-02T20:57:20.000059604Z,,,838.51,90.93,227.11,22,4,-76.007981,38.932284,255.6
2023-09-02 20:57:21.000073432+00:00,2023-09-02T20:57:21.000073432Z,,,839.04,90.93,220.08,22,4,-76.008316,38.931903,255.7
2023-09-02 20:57:22.000087022+00:00,2023-09-02T20:57:22.000087022Z,,,843.48,90.02,211.64,21,4,-76.008621,38.931556,257.1
2023-09-02 20:57:23.000101089+00:00,2023-09-02T20:57:23.000101089Z,,,845.35,90.47,214.45,21,4,-76.008935,38.931213,257.7
2023-09-02 20:57:24.000113964+00:00,2023-09-02T20:57:24.000113964Z,,,848.28,90.02,202.5,22,4,-76.009128,38.930832,258.6
2023-09-02 20:57:25.000127553+00:00,2023-09-02T20:57:25.000127553Z,,,852.4,88.25,202.15,22,4,-76.009337,38.930458,259.8
2023-09-02 20:57:26.000140666+00:00,2023-09-02T20:57:26.000140666Z,,,853.06,85.39,201.09,21,4,-76.009524,38.930086,260.0
2023-09-02 20:57:27.000154018+00:00,2023-09-02T20:57:27.000154018Z,,,861.53,85.39,200.39,21,4,-76.009707,38.929719,262.6
2023-09-02 20:57:28.000167369+00:00,2023-09-02T20:57:28.000167369Z,,,863.63,84.58,202.85,22,4,-76.009901,38.929345,263.2
2023-09-02 20:57:29.000180721+00:00,2023-09-02T20:57:29.000180721Z,,,865.11,84.5,200.74,22,4,-76.010077,38.928985,263.7
2023-09-02 20:57:30.000193595+00:00,2023-09-02T20:57:30.000193595Z,,,862.57,84.09,208.83,22,4,-76.010318,38.928647,262.9
2023-09-02 20:57:31.000206947+00:00,2023-09-02T20:57:31.000206947Z,,,862.67,84.27,210.94,21,4,-76.010562,38.92831,262.9
2023-09-02 20:57:32.000220298+00:00,2023-09-02T20:57:32.000220298Z,,,865.96,84.27,213.75,21,4,-76.010834,38.927975,263.9
2023-09-02 20:57:33.000232219+00:00,2023-09-02T20:57:33.000232219Z,,,864.5,84.42,216.91,21,4,-76.011134,38.927655,263.5
2023-09-02 20:57:34.000245571+00:00,2023-09-02T20:57:34.000245571Z,,,861.92,83.99,220.43,21,4,-76.011448,38.927346,262.7
2023-09-02 20:57:35.000258445+00:00,2023-09-02T20:57:35.000258445Z,,,864.53,84.52,221.13,22,4,-76.011775,38.927045,263.5
2023-09-02 20:57:36.000271797+00:00,2023-09-02T20:57:36.000271797Z,,,864.46,84.52,221.48,22,4,-76.012112,38.926756,263.5
2023-09-02 20:57:37.000284671+00:00,2023-09-02T20:57:37.000284671Z,,,856.98,84.77,226.76,23,6,-76.012507,38.926519,261.2
2023-09-02 20:57:38.000298023+00:00,2023-09-02T20:57:38.000298023Z,,,857.41,83.8,229.92,23,6,-76.012889,38.926282,261.3
2023-09-02 20:57:39.000310659+00:00,2023-09-02T20:57:39.000310659Z,,,860.65,83.8,231.68,24,6,-76.013276,38.926047,262.3
2023-09-02 20:57:40.000322341+00:00,2023-09-02T20:57:40.000322341Z,,,863.34,83.27,236.95,24,6,-76.01372,38.925887,263.1
2023-09-02 20:57:41.000335216+00:00,2023-09-02T20:57:41.000335216Z,,,867.59,82.71,251.37,23,6,-76.014173,38.92581,264.4
2023-09-02 20:57:42.000348329+00:00,2023-09-02T20:57:42.000348329Z,,,868.21,82.56,250.31,23,6,-76.014634,38.925655,264.6
2023-09-02 20:57:43.000364780+00:00,2023-09-02T20:57:43.000364780Z,,,865.55,83.95,251.72,22,6,-76.0151,38.92553,263.8
2023-09-02 20:57:44.000373840+00:00,2023-09-02T20:57:44.000373840Z,,,863.3,83.95,252.42,22,6,-76.015581,38.925426,263.1
2023-09-02 20:57:45.000385522+00:00,2023-09-02T20:57:45.000385522Z,,,856.62,83.97,250.66,22,6,-76.016056,38.925304,261.1
2023-09-02 20:57:46.000399112+00:00,2023-09-02T20:57:46.000399112Z,,,852.49,84.77,248.2,22,6,-76.016524,38.925159,259.8
2023-09-02 20:57:47.000411510+00:00,2023-09-02T20:57:47.000411510Z,,,847.34,85.16,245.74,22,6,-76.016983,38.925002,258.3
2023-09-02 20:57:48.000423431+00:00,2023-09-02T20:57:48.000423431Z,,,843.45,85.16,244.69,22,6,-76.01744,38.924846,257.1
2023-09-02 20:57:49.000436782+00:00,2023-09-02T20:57:49.000436782Z,,,837.36,85.16,245.39,22,6,-76.017901,38.92469,255.2
2023-09-02 20:57:50.000449180+00:00,2023-09-02T20:57:50.000449180Z,,,831.27,86.87,246.8,22,6,-76.018377,38.924524,253.4
2023-09-02 20:57:51.000461578+00:00,2023-09-02T20:57:51.000461578Z,,,825.52,89.13,249.26,22,6,-76.018861,38.924378,251.6
2023-09-02 20:57:52.000473499+00:00,2023-09-02T20:57:52.000473499Z,,,816.32,87.59,252.77,22,4,-76.019358,38.92425,248.8
2023-09-02 20:57:53.000486850+00:00,2023-09-02T20:57:53.000486850Z,,,807.3,89.13,256.64,22,4,-76.019873,38.924139,246.1
2023-09-02 20:57:54.000499248+00:00,2023-09-02T20:57:54.000499248Z,,,802.88,89.9,255.59,22,4,-76.020389,38.924033,244.7
2023-09-02 20:57:55.000511169+00:00,2023-09-02T20:57:55.000511169Z,,,801.85,90.21,258.4,22,4,-76.02092,38.923963,244.4
2023-09-02 20:57:56.000524044+00:00,2023-09-02T20:57:56.000524044Z,,,803.14,89.9,262.62,23,6,-76.02145,38.923943,244.8
2023-09-02 20:57:57.000536441+00:00,2023-09-02T20:57:57.000536441Z,,,805.35,90.21,267.54,23,6,-76.021996,38.923983,245.5
2023-09-02 20:57:58.000548839+00:00,2023-09-02T20:57:58.000548839Z,,,816.99,86.23,286.52,22,4,-76.022475,38.924165,249.0
2023-09-02 20:57:59.000561475+00:00,2023-09-02T20:57:59.000561475Z,,,819.47,89.2,280.2,22,6,-76.023002,38.924233,249.8
2023-09-02 20:58:00.000574111+00:00,2023-09-02T20:58:00.000574111Z,,,825.57,86.23,284.41,22,4,-76.023449,38.924342,251.6
2023-09-02 20:58:01.000586032+00:00,2023-09-02T20:58:01.000586032Z,,,832.38,83.53,289.69,22,6,-76.023919,38.924501,253.7
2023-09-02 20:58:02.000598430+00:00,2023-09-02T20:58:02.000598430Z,,,836.82,84.21,291.45,23,6,-76.024392,38.924649,255.1
2023-09-02 20:58:03.000611782+00:00,2023-09-02T20:58:03.000611782Z,,,841.21,84.21,293.91,24,6,-76.024831,38.924829,256.4
2023-09-02 20:58:04.000623464+00:00,2023-09-02T20:58:04.000623464Z,,,841.55,83.66,295.31,24,6,-76.025279,38.925027,256.5
2023-09-02 20:58:05.000636100+00:00,2023-09-02T20:58:05.000636100Z,,,841.18,83.66,297.77,24,6,-76.02574,38.925257,256.4
2023-09-02 20:58:06.000648260+00:00,2023-09-02T20:58:06.000648260Z,,,842.61,83.31,293.91,24,6,-76.026202,38.925373,256.8
2023-09-02 20:58:07.000661373+00:00,2023-09-02T20:58:07.000661373Z,,,834.45,83.31,289.69,24,6,-76.026678,38.925486,254.3
2023-09-02 20:58:08.000673294+00:00,2023-09-02T20:58:08.000673294Z,,,835.58,81.21,282.66,24,8,-76.027143,38.925529,254.7
2023-09-02 20:58:09.000686407+00:00,2023-09-02T20:58:09.000686407Z,,,837.2,77.21,280.2,24,8,-76.027596,38.925599,255.2
2023-09-02 20:58:10.000698566+00:00,2023-09-02T20:58:10.000698566Z,,,833.94,77.37,278.44,24,8,-76.028068,38.925613,254.2
2023-09-02 20:58:11.000710487+00:00,2023-09-02T20:58:11.000710487Z,,,829.82,83.88,274.22,24,8,-76.028563,38.925587,252.9
2023-09-02 20:58:12.000723361+00:00,2023-09-02T20:58:12.000723361Z,,,842.12,79.44,269.3,24,8,-76.029039,38.925497,256.7
2023-09-02 20:58:13.000735759+00:00,2023-09-02T20:58:13.000735759Z,,,846.85,83.88,263.32,26,8,-76.029574,38.925372,258.1
2023-09-02 20:58:14.000747442+00:00,2023-09-02T20:58:14.000747442Z,,,848.34,82.67,249.26,26,8,-76.029899,38.924998,258.6
2023-09-02 20:58:15.000759601+00:00,2023-09-02T20:58:15.000759601Z,,,845.38,82.67,238.01,26,8,-76.030183,38.924605,257.7
2023-09-02 20:58:16.000772714+00:00,2023-09-02T20:58:16.000772714Z,,,853.39,80.65,228.16,26,8,-76.030414,38.924204,260.1
2023-09-02 20:58:17.000784635+00:00,2023-09-02T20:58:17.000784635Z,,,855.4,80.65,209.53,25,8,-76.030504,38.923664,260.7
